timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
45940736,89141.2384147644,407581,10.0,8.0,0.0,441,98.425,0,0.0,10.0,7.75,0.0,1000,253.7,0,0.0
46006272,89257.32490468025,408052,10.0,8.0,0.0,1000,141.25,0,0.0,10.0,8.25,0.0,1000,155.6,0,0.0
46071808,89373.0093896389,408476,10.0,7.25,0.0,1000,123.025,0,0.0,10.0,6.75,0.0,1000,138.9,0,0.025
46137344,89491.80761742592,408887,10.0,7.75,0.0,1000,155.025,0,0.0,10.0,7.5,0.0,1000,199.0,0,0.0
46202880,89610.63195633888,409282,10.0,7.5,0.0,1000,174.8,0,0.0,10.0,7.5,0.0,1000,157.5,0,0.0
46268416,89728.82394719124,409685,10.0,7.5,0.0,1000,223.525,0,0.0,10.0,7.0,0.0,1000,176.325,0,0.025
46333952,89853.18546581268,410098,10.0,8.0,0.0,1000,127.65,0,0.0,10.0,8.75,0.0,583,111.725,0,0.0
46399488,89973.6861512661,410531,10.0,9.0,0.0,1000,114.675,0,0.0,10.0,8.5,0.0,1000,109.95,0,0.0
46465024,90095.83928084373,410939,10.0,8.75,0.0,1000,134.85,0,0.0,10.0,6.5,0.0,1000,250.6,0,0.0
46530560,90231.59293031693,411304,10.0,8.25,0.0,1000,159.475,0,0.0,10.0,8.25,0.0,1000,133.275,0,0.025
46596096,90350.35523629189,411683,10.0,7.25,0.0,1000,197.6,0,0.025,10.0,7.25,0.0,1000,229.25,0,0.0
46661632,90482.82996916771,412090,10.0,6.75,0.0,1000,182.0,0,0.025,10.0,7.5,0.0,1000,225.425,0,0.0
46727168,90609.84125185013,412475,10.0,8.5,0.0,317,95.5,0,0.0,10.0,7.5,0.0,1000,146.175,0,0.0
46792704,90736.2781817913,412832,10.0,7.75,0.0,1000,200.275,0,0.025,10.0,9.0,0.0,843,116.75,0,0.0
46858240,90858.66886997223,413286,10.0,8.0,0.0,1000,143.7,0,0.0,10.0,7.0,0.0,1000,223.525,0,0.0
46923776,90981.08586645126,413717,10.0,8.75,0.0,1000,104.6,0,0.025,10.0,7.75,0.0,1000,194.525,0,0.0
46989312,91107.25168180466,414130,10.0,7.75,0.0,1000,119.075,0,0.0,10.0,8.25,0.0,984,170.425,0,0.0
47054848,91221.48682236671,414548,10.0,7.25,0.0,1000,154.875,0,0.0,10.0,7.0,0.0,1000,192.075,0,0.0
47120384,91334.79500055313,414996,10.0,7.25,0.0,1000,138.75,0,0.025,10.0,8.5,0.0,538,102.375,0,0.0
47185920,91453.74255752563,415498,10.0,8.0,0.0,1000,157.15,0,0.0,10.0,8.5,0.0,1000,140.975,0,0.0
47251456,91561.98126935959,415934,10.0,8.25,0.0,1000,139.5,0,0.0,10.0,8.5,0.0,351,101.5,0,0.0
47316992,91688.87715029716,416309,10.0,7.75,0.0,1000,156.175,0,0.0,10.0,7.75,0.0,1000,114.0,0,0.0
47382528,91805.00039625168,416663,10.0,7.5,0.0,1000,164.975,0,0.0,10.0,8.0,0.0,1000,129.9,0,0.025
47448064,91920.22758340836,417023,10.0,6.25,0.0,1000,257.25,0,0.0,10.0,7.5,0.0,1000,244.875,0,0.0
47513600,92043.54597783089,417430,10.0,7.5,0.0,1000,123.6,0,0.0,10.0,7.75,0.0,1000,143.425,0,0.0
47579136,92167.1437420845,417804,10.0,7.25,0.0,1000,200.625,0,0.0,10.0,8.25,0.0,1000,215.825,0,0.0
47644672,92286.03539133072,418222,10.0,8.5,0.0,1000,116.125,0,0.0,10.0,8.0,0.0,1000,147.95,0,0.0
47710208,92400.37683176994,418618,10.0,7.25,0.0,1000,231.2,0,0.0,10.0,7.0,0.0,1000,238.9,0,0.0
47775744,92526.46880626678,419031,10.0,7.75,0.0,1000,135.475,0,0.0,10.0,8.0,0.0,1000,162.525,0,0.0
47841280,92650.54643273354,419461,10.0,9.0,0.0,1000,102.125,0,0.0,10.0,8.25,0.0,1000,147.175,0,0.0
47906816,92764.62085103989,419867,10.0,8.5,0.0,1000,141.0,0,0.0,10.0,8.25,0.0,395,78.5,0,0.0
47972352,92895.13185453415,420217,10.0,7.5,0.0,1000,216.05,0,0.0,10.0,6.75,0.0,1000,133.9,0,0.0
48037888,93003.7119808197,420587,10.0,8.25,0.0,1000,127.975,0,0.0,10.0,8.75,0.0,1000,140.8,0,0.0
48103424,93127.4060652256,420957,10.0,8.0,0.0,1000,192.35,0,0.0,10.0,7.25,0.0,1000,188.75,0,0.0
48168960,93245.91366648674,421363,10.0,8.5,0.0,1000,171.475,0,0.0,10.0,7.25,0.0,1000,133.05,0,0.0
48234496,93366.75886416435,421790,10.0,5.75,0.0,1000,261.625,0,0.025,10.0,7.25,0.0,1000,229.375,0,0.0
48300032,93483.84543442726,422173,10.0,8.0,0.0,676,106.625,0,0.0,10.0,8.25,0.0,1000,182.0,0,0.0
48365568,93603.18997573853,422563,10.0,7.0,0.0,523,88.525,0,0.025,10.0,7.5,0.0,1000,151.925,0,0.0
48431104,93723.76379323006,423009,10.0,7.5,0.0,1000,207.475,0,0.0,10.0,7.25,0.0,1000,152.05,0,0.025
48496640,93836.88292741776,423463,10.0,8.25,0.0,348,83.9,0,0.0,10.0,7.25,0.0,1000,191.525,0,0.025
48562176,93954.2114276886,423919,10.0,8.25,0.0,1000,100.0,0,0.0,10.0,8.0,0.0,326,97.725,0,0.0
48627712,94073.15290999413,424363,10.0,7.75,0.0,1000,159.575,0,0.0,10.0,8.0,0.0,525,99.475,0,0.0
48693248,94189.62852096558,424781,10.0,7.5,0.0,1000,137.3,0,0.0,10.0,8.5,0.0,1000,197.275,0,0.0
48758784,94309.20038843155,425209,10.0,6.5,0.0,1000,186.425,0,0.0,10.0,7.25,0.0,1000,153.375,0,0.0
48824320,94438.91645121574,425567,10.0,6.5,0.0,1000,201.0,0,0.0,10.0,7.5,0.0,1000,154.325,0,0.0
48889856,94572.6087679863,425929,10.0,7.5,0.0,1000,145.725,0,0.0,10.0,6.25,0.0,1000,189.125,0,0.0
48955392,94694.4624402523,426324,10.0,8.0,0.0,1000,157.575,0,0.0,10.0,8.0,0.0,1000,156.575,0,0.0
49020928,94808.28382635117,426695,10.0,8.75,0.0,696,126.5,0,0.0,10.0,8.5,0.0,1000,146.25,0,0.0
49086464,94943.20559072495,427038,10.0,7.25,0.0,1000,153.975,0,0.0,10.0,8.25,0.0,1000,144.725,0,0.0
49152000,95073.77533459663,427407,10.0,8.25,0.0,1000,131.925,0,0.0,10.0,7.5,0.0,1000,116.575,0,0.0
49217536,95195.41640973091,427773,10.0,7.5,0.0,1000,155.2,0,0.0,10.0,7.5,0.0,1000,194.425,0,0.025
49283072,95316.46140384674,428176,10.0,9.0,0.0,1000,160.8,0,0.05,10.0,8.75,0.0,1000,137.35,0,0.0
49348608,95436.63988161087,428574,10.0,7.5,0.0,1000,158.775,0,0.0,10.0,8.25,0.0,1000,154.425,0,0.0
49414144,95561.38696217537,428981,10.0,8.75,0.0,888,143.7,0,0.025,10.0,8.25,0.0,1000,177.05,0,0.0
49479680,95672.96750736237,429370,10.0,6.75,0.0,1000,213.3,0,0.0,10.0,8.5,0.0,1000,235.375,0,0.0
49545216,95793.62180614471,429773,10.0,7.25,0.0,1000,179.5,0,0.025,10.0,7.75,0.0,1000,99.75,0,0.0
49610752,95912.41014242172,430152,10.0,8.5,0.0,1000,149.625,0,0.025,10.0,7.25,0.0,1000,175.05,0,0.0
49676288,96025.1014957428,430588,10.0,8.25,0.0,1000,205.525,0,0.0,10.0,8.25,0.0,1000,99.95,0,0.0
49741824,96140.36268234253,431013,10.0,8.0,0.0,994,96.775,0,0.0,10.0,7.0,0.0,1000,196.475,0,0.0
49807360,96254.61637473106,431505,10.0,6.25,0.0,1000,228.575,0,0.0,10.0,7.0,0.0,1000,246.175,0,0.0
49872896,96378.50184369087,431991,10.0,8.0,0.0,718,133.525,0,0.0,10.0,8.25,0.0,1000,157.475,0,0.0
49938432,96485.74525904655,432436,10.0,7.5,0.0,1000,120.975,0,0.0,10.0,7.25,0.0,1000,124.725,0,0.025
50003968,96608.78417038918,432864,10.0,8.0,0.0,1000,164.3,0,0.0,10.0,8.25,0.0,793,117.675,0,0.0
50069504,96730.46955227852,433252,10.0,7.5,0.0,687,130.9,0,0.0,10.0,7.75,0.0,1000,108.25,0,0.0
50135040,96839.69652342796,433659,10.0,7.0,0.0,1000,177.725,0,0.0,10.0,8.25,0.0,1000,139.45,0,0.025
50200576,96959.44632148743,434049,10.0,7.75,0.0,1000,153.95,0,0.0,10.0,9.0,0.0,1000,121.725,0,0.0
50266112,97073.32578992844,434445,10.0,8.0,0.0,1000,161.125,0,0.025,10.0,7.75,0.0,1000,173.35,0,0.0
50331648,97198.1973183155,434892,10.0,7.75,0.0,409,89.1,0,0.0,10.0,8.25,0.0,1000,146.15,0,0.025
50397184,97312.94502663612,435302,10.0,8.5,0.0,1000,135.45,0,0.0,10.0,7.75,0.0,1000,179.275,0,0.025
50462720,97424.93748784065,435716,10.0,8.5,0.0,1000,158.7,0,0.0,10.0,9.0,0.0,1000,212.425,0,0.025
50528256,97540.44771814346,436128,10.0,8.5,0.0,714,128.2,0,0.025,10.0,8.25,0.0,1000,111.5,0,0.0
50593792,97659.86208128929,436554,10.0,7.25,0.0,1000,169.65,0,0.025,10.0,8.5,0.0,1000,220.325,0,0.0
50659328,97774.85901522636,436958,10.0,8.0,0.0,1000,155.8,0,0.0,10.0,7.5,0.0,831,173.875,0,0.0
50724864,97889.36648368835,437353,10.0,8.25,0.0,906,124.3,0,0.05,10.0,8.0,0.0,1000,122.025,0,0.0
50790400,98003.72120046616,437753,10.0,8.5,0.0,1000,127.75,0,0.0,10.0,8.0,0.0,1000,140.875,0,0.0
50855936,98121.1146850586,438151,10.0,8.5,0.0,1000,131.525,0,0.0,10.0,8.75,0.0,1000,140.275,0,0.025
50921472,98232.95459532738,438530,10.0,7.0,0.0,1000,189.35,0,0.0,10.0,8.25,0.0,1000,135.775,0,0.0
50987008,98361.42894601822,438918,10.0,8.25,0.0,1000,125.675,0,0.0,10.0,7.25,0.0,1000,199.025,0,0.0
51052544,98478.3265581131,439327,10.0,8.5,0.0,1000,158.0,0,0.0,10.0,8.0,0.0,1000,140.975,0,0.025
51118080,98592.02502059937,439774,10.0,7.5,0.0,1000,179.475,0,0.0,10.0,8.5,0.0,1000,103.95,0,0.0
51183616,98713.7969353199,440218,10.0,8.0,0.0,1000,129.825,0,0.0,10.0,7.0,0.0,1000,209.05,0,0.0
51249152,98839.0308175087,440675,10.0,7.75,0.0,1000,144.625,0,0.025,10.0,7.5,0.0,1000,142.3,0,0.0
51314688,98946.94699311256,441128,10.0,7.5,0.0,1000,109.675,0,0.0,10.0,9.0,0.0,1000,141.45,0,0.0
51380224,99072.78406095505,441551,10.0,8.0,0.0,1000,138.75,0,0.025,10.0,7.5,0.0,1000,104.625,0,0.0
51445760,99190.62519359589,441987,10.0,7.0,0.0,1000,155.05,0,0.0,10.0,9.0,0.0,1000,107.45,0,0.0
51511296,99297.93287205696,442486,10.0,7.75,0.0,495,105.925,0,0.0,10.0,8.0,0.0,1000,111.225,0,0.0
51576832,99417.93604803085,442955,10.0,8.75,0.0,912,93.225,0,0.0,10.0,8.5,0.0,600,100.775,0,0.0
51642368,99535.4058380127,443434,10.0,9.0,0.0,1000,142.675,0,0.0,10.0,7.75,0.0,1000,137.275,0,0.025
51707904,99650.04054236412,443867,10.0,7.5,0.0,1000,194.225,0,0.0,10.0,8.75,0.0,1000,127.275,0,0.0
51773440,99768.16258096695,444343,10.0,8.5,0.0,1000,217.725,0,0.025,10.0,7.25,0.0,1000,138.45,0,0.0
51838976,99898.16623473167,444815,10.0,8.0,0.0,963,118.725,0,0.0,10.0,6.25,0.0,1000,201.0,0,0.0
51904512,100019.82288789749,445264,10.0,8.0,0.0,1000,182.225,0,0.0,10.0,8.25,0.0,353,90.6,0,0.0
51970048,100131.82129216194,445714,10.0,8.0,0.0,520,95.35,0,0.0,10.0,8.25,0.0,1000,171.7,0,0.0
52035584,100259.56541585922,446181,10.0,7.75,0.0,1000,154.825,0,0.0,10.0,8.25,0.0,1000,142.925,0,0.0
52101120,100386.46857619286,446657,10.0,8.75,0.0,405,101.5,0,0.025,10.0,7.5,0.0,610,89.9,0,0.0
52166656,100499.92541193962,447116,10.0,7.25,0.0,1000,164.25,0,0.0,10.0,8.25,0.0,1000,129.0,0,0.0
52232192,100624.76185035706,447569,10.0,8.25,0.0,889,133.675,0,0.0,10.0,8.25,0.0,1000,171.55,0,0.025
52297728,100758.85766124725,448033,10.0,8.25,0.0,1000,147.175,0,0.0,10.0,8.5,0.0,563,98.175,0,0.0
52363264,100881.88829994202,448457,10.0,8.25,0.0,1000,205.65,0,0.025,10.0,7.0,0.0,1000,99.25,0,0.0
52428800,101012.60006594658,448894,10.0,8.0,0.0,1000,148.1,0,0.05,10.0,6.5,0.0,1000,186.8,0,0.025
52494336,101139.72830533981,449359,10.0,7.5,0.0,1000,213.225,0,0.05,10.0,7.0,0.0,1000,138.575,0,0.0
52559872,101272.81986784935,449807,10.0,7.5,0.0,1000,157.7,0,0.0,10.0,8.0,0.0,1000,142.45,0,0.0
52625408,101408.08622527122,450236,10.0,8.25,0.0,1000,112.9,0,0.0,10.0,9.25,0.0,503,87.4,0,0.0
52690944,101534.12174367905,450696,10.0,8.75,0.0,1000,135.1,0,0.025,10.0,7.25,0.0,1000,170.4,0,0.0
52756480,101664.42280745506,451104,10.0,7.75,0.0,1000,137.175,0,0.0,10.0,7.5,0.0,1000,214.725,0,0.0
52822016,101793.17479801178,451622,10.0,7.75,0.0,1000,171.2,0,0.0,10.0,7.0,0.0,790,141.85,0,0.0
52887552,101918.68379378319,452072,10.0,7.0,0.0,1000,180.1,0,0.0,10.0,7.25,0.0,1000,176.975,0,0.025
52953088,102044.10194182396,452564,10.0,8.0,0.0,1000,172.55,0,0.0,10.0,7.25,0.0,1000,120.25,0,0.0
53018624,102169.40627765656,453028,10.0,8.25,0.0,343,77.7,0,0.0,10.0,9.0,0.0,1000,144.0,0,0.0
53084160,102287.22615766525,453477,10.0,8.25,0.0,1000,122.775,0,0.025,10.0,8.0,0.0,1000,128.575,0,0.0
53149696,102411.24579191208,453915,10.0,7.5,0.0,1000,199.6,0,0.0,10.0,8.0,0.0,1000,160.2,0,0.025
53215232,102530.72540307045,454273,10.0,7.5,0.0,1000,199.6,0,0.0,10.0,7.75,0.0,1000,164.55,0,0.0
53280768,102640.82826781273,454635,10.0,8.0,0.0,1000,199.875,0,0.0,10.0,7.75,0.0,1000,155.725,0,0.0
53346304,102773.51434874535,455036,10.0,8.25,0.0,1000,137.975,0,0.0,10.0,8.75,0.0,1000,162.425,0,0.0
53411840,102895.78721356392,455424,10.0,8.5,0.0,1000,124.05,0,0.0,10.0,8.0,0.0,1000,241.025,0,0.0
53477376,103018.06048059464,455774,10.0,8.5,0.0,491,108.725,0,0.0,10.0,8.0,0.0,1000,153.65,0,0.0
53542912,103132.55262684822,456150,10.0,8.75,0.0,1000,161.425,0,0.025,10.0,8.0,0.0,1000,230.575,0,0.0
53608448,103248.62650966644,456593,10.0,8.25,0.0,1000,108.2,0,0.0,10.0,8.5,0.0,1000,148.325,0,0.0
53673984,103370.49581360817,457006,10.0,7.5,0.0,1000,191.775,0,0.0,10.0,8.5,0.0,1000,109.1,0,0.0
53739520,103481.15538358688,457468,10.0,8.5,0.0,1000,108.55,0,0.0,10.0,8.0,0.0,1000,174.725,0,0.0
53805056,103594.03498744965,457932,10.0,7.75,0.0,1000,181.225,0,0.025,10.0,8.75,0.0,550,100.1,0,0.0
53870592,103714.0542011261,458406,10.0,8.5,0.0,618,89.05,0,0.025,10.0,9.0,0.0,823,114.4,0,0.0
53936128,103826.5661201477,458860,10.0,9.0,0.0,1000,113.15,0,0.0,10.0,7.75,0.0,1000,169.675,0,0.0
54001664,103950.1747508049,459298,10.0,8.5,0.0,1000,154.05,0,0.0,10.0,7.75,0.0,1000,147.9,0,0.025
54067200,104076.80240035057,459698,10.0,8.0,0.0,1000,192.35,0,0.0,10.0,7.75,0.0,1000,208.025,0,0.0
54132736,104185.85763573647,460097,10.0,8.0,0.0,1000,115.55,0,0.0,10.0,8.0,0.0,1000,137.025,0,0.0
54198272,104308.22408890724,460519,10.0,7.25,0.0,1000,233.2,0,0.0,10.0,7.5,0.0,1000,254.775,0,0.0
54263808,104426.91671013832,460978,10.0,7.75,0.0,1000,156.4,0,0.05,10.0,8.75,0.0,911,119.2,0,0.0
54329344,104544.40937805176,461462,10.0,7.5,0.0,1000,202.0,0,0.0,10.0,6.5,0.0,1000,234.65,0,0.0
54394880,104662.29102182388,461897,10.0,7.75,0.0,1000,148.225,0,0.025,10.0,8.5,0.0,1000,187.525,0,0.0
54460416,104781.33485770226,462319,10.0,8.25,0.0,1000,147.425,0,0.0,10.0,8.25,0.0,301,83.25,0,0.0
54525952,104901.47075915337,462732,10.0,7.25,0.0,1000,194.3,0,0.0,10.0,8.75,0.0,1000,148.85,0,0.0
54591488,105021.48841953278,463172,10.0,7.75,0.0,1000,167.2,0,0.0,10.0,7.5,0.0,302,67.475,0,0.0
54657024,105162.50960373878,463569,10.0,7.75,0.0,586,131.325,0,0.0,10.0,8.25,0.0,1000,175.275,0,0.0
54722560,105301.54438209534,463968,10.0,8.75,0.0,1000,117.0,0,0.0,10.0,7.75,0.0,1000,210.625,0,0.0
54788096,105426.44336247444,464331,10.0,8.5,0.0,1000,144.2,0,0.0,10.0,8.75,0.0,461,88.05,0,0.0
54853632,105552.67485141754,464685,10.0,8.0,0.0,1000,149.025,0,0.0,10.0,7.0,0.0,552,112.45,0,0.0
54919168,105696.47946000099,465037,10.0,8.25,0.0,1000,179.45,0,0.0,10.0,8.5,0.0,1000,95.625,0,0.0
54984704,105832.87378287315,465382,10.0,8.5,0.0,1000,210.6,0,0.0,10.0,7.25,0.0,1000,190.05,0,0.0
55050240,105957.36107897758,465786,10.0,8.0,0.0,1000,112.275,0,0.0,10.0,8.25,0.0,1000,160.425,0,0.0
55115776,106081.24481964111,466139,10.0,8.75,0.0,1000,143.9,0,0.0,10.0,8.0,0.0,1000,212.05,0,0.0
55181312,106206.94934487343,466529,10.0,7.25,0.0,1000,143.225,0,0.0,10.0,8.25,0.0,1000,140.175,0,0.0
55246848,106328.67420172691,466939,10.0,6.5,0.0,1000,183.325,0,0.0,10.0,7.25,0.0,1000,167.7,0,0.0
55312384,106452.09715771675,467375,10.0,8.5,0.0,1000,124.825,0,0.025,10.0,8.0,0.0,1000,188.3,0,0.025
55377920,106586.21328830719,467806,10.0,6.75,0.0,1000,113.5,0,0.0,10.0,8.5,0.0,1000,156.775,0,0.025
55443456,106720.3913064003,468216,10.0,8.0,0.0,656,94.15,0,0.0,10.0,9.0,0.0,565,81.45,0,0.0
55508992,106845.89972352982,468642,10.0,7.25,0.0,1000,253.325,0,0.025,10.0,8.5,0.0,1000,183.5,0,0.0
55574528,106971.74841594696,469050,10.0,9.0,0.0,1000,128.2,0,0.0,10.0,7.75,0.0,1000,139.7,0,0.0
55640064,107104.24015760422,469443,10.0,7.75,0.0,1000,144.875,0,0.0,10.0,8.0,0.0,1000,166.65,0,0.0
55705600,107239.8305516243,469904,10.0,8.25,0.0,508,94.825,0,0.0,10.0,8.5,0.0,1000,121.125,0,0.025
55771136,107361.36356449127,470362,10.0,8.25,0.0,1000,131.375,0,0.0,10.0,8.0,0.0,1000,165.625,0,0.0
55836672,107490.72816205025,470798,10.0,8.5,0.0,1000,140.25,0,0.0,10.0,8.75,0.0,1000,103.15,0,0.0
55902208,107613.96039295197,471210,10.0,8.5,0.0,1000,137.775,0,0.0,10.0,9.5,0.0,572,124.875,0,0.0
55967744,107735.92330980301,471656,10.0,7.75,0.0,1000,152.2,0,0.0,10.0,7.0,0.0,1000,239.2,0,0.025
56033280,107858.59583163261,472065,10.0,8.0,0.0,1000,154.9,0,0.0,10.0,8.5,0.0,1000,189.975,0,0.0
56098816,107987.97849750519,472500,10.0,8.25,0.0,1000,208.65,0,0.0,10.0,7.75,0.0,1000,160.075,0,0.0
56164352,108106.9018816948,472891,10.0,8.25,0.0,1000,204.425,0,0.0,10.0,7.25,0.0,1000,143.35,0,0.0
56229888,108235.39991617203,473313,10.0,7.75,0.0,1000,102.15,0,0.0,10.0,7.75,0.0,1000,171.5,0,0.025
56295424,108351.0816719532,473733,10.0,9.0,0.0,1000,118.925,0,0.0,10.0,8.25,0.0,1000,181.2,0,0.0
56360960,108484.5614824295,474115,10.0,7.75,0.0,1000,161.15,0,0.025,10.0,8.75,0.0,668,93.875,0,0.0
56426496,108608.46501994133,474547,10.0,9.25,0.0,1000,113.75,0,0.0,10.0,7.75,0.0,1000,140.25,0,0.0
56492032,108731.41964101791,474989,10.0,7.0,0.0,1000,210.05,0,0.0,10.0,8.0,0.0,1000,236.725,0,0.0
56557568,108858.16719985008,475450,10.0,8.25,0.0,1000,159.75,0,0.025,10.0,8.5,0.0,1000,125.8,0,0.0
56623104,108993.34622311592,475931,10.0,8.25,0.0,1000,113.3,0,0.025,10.0,7.5,0.0,1000,185.0,0,0.0
56688640,109119.05749726295,476407,10.0,8.0,0.0,1000,95.45,0,0.0,10.0,7.75,0.0,1000,157.9,0,0.0
56754176,109237.74201917648,476814,10.0,7.75,0.0,1000,174.075,0,0.0,10.0,8.5,0.0,1000,138.575,0,0.0
56819712,109358.39752840996,477271,10.0,8.75,0.0,570,107.5,0,0.0,10.0,7.5,0.0,1000,120.6,0,0.0
56885248,109492.0905675888,477751,10.0,8.25,0.0,1000,202.95,0,0.0,10.0,8.0,0.0,1000,125.55,0,0.025
56950784,109608.53107762337,478124,10.0,8.0,0.0,1000,136.575,0,0.0,10.0,6.75,0.0,1000,171.775,0,0.0
57016320,109734.74487781525,478448,10.0,7.5,0.0,1000,203.95,0,0.025,10.0,7.75,0.0,1000,165.3,0,0.025
57081856,109858.91292572021,478819,10.0,8.25,0.0,1000,223.025,0,0.0,10.0,7.5,0.0,1000,147.225,0,0.0
57147392,109973.75794911385,479209,10.0,8.25,0.0,1000,211.0,0,0.0,10.0,7.75,0.0,1000,171.6,0,0.0
57212928,110104.79089665413,479679,10.0,7.75,0.0,1000,136.475,0,0.0,10.0,7.75,0.0,756,93.375,0,0.0
57278464,110235.07464814186,480124,10.0,9.0,0.0,538,111.15,0,0.0,10.0,7.5,0.0,1000,123.025,0,0.0
57344000,110354.57757115364,480547,10.0,7.75,0.0,1000,104.2,0,0.025,10.0,8.25,0.0,1000,154.225,0,0.0
57409536,110477.55861711502,480965,10.0,8.0,0.0,1000,166.525,0,0.025,10.0,8.0,0.0,701,123.625,0,0.0
57475072,110604.78099608421,481397,10.0,7.5,0.0,856,90.175,0,0.0,10.0,8.0,0.0,1000,131.175,0,0.0
57540608,110718.65245294571,481867,10.0,8.0,0.0,1000,142.95,0,0.025,10.0,8.25,0.0,1000,136.525,0,0.0
57606144,110846.92261338234,482278,10.0,7.5,0.0,1000,160.95,0,0.0,10.0,7.5,0.0,1000,177.2,0,0.0
57671680,110967.26184225082,482748,10.0,7.75,0.0,1000,155.625,0,0.0,10.0,7.5,0.0,1000,237.725,0,0.0
57737216,111084.26073026657,483174,10.0,7.75,0.0,1000,162.7,0,0.0,10.0,8.0,0.0,1000,141.85,0,0.0
57802752,111214.74606275558,483649,10.0,7.5,0.0,918,124.75,0,0.025,10.0,8.25,0.0,1000,124.425,0,0.0
57868288,111335.03203988075,484099,10.0,7.25,0.0,1000,176.225,0,0.0,10.0,8.0,0.0,1000,201.0,0,0.025
57933824,111447.71672677994,484539,10.0,8.5,0.0,1000,144.725,0,0.0,10.0,8.5,0.0,1000,117.5,0,0.0
57999360,111576.6811542511,484934,10.0,7.0,0.0,952,147.8,0,0.0,10.0,7.0,0.0,1000,174.15,0,0.0
58064896,111705.04721593857,485345,10.0,7.5,0.0,1000,155.675,0,0.0,10.0,7.5,0.0,1000,206.55,0,0.0
58130432,111828.56542420387,485759,10.0,8.0,0.0,1000,187.05,0,0.0,10.0,7.75,0.0,1000,190.475,0,0.0
58195968,111965.38584947586,486193,10.0,7.75,0.0,297,82.075,0,0.0,10.0,6.5,0.0,1000,180.175,0,0.0
58261504,112111.38904905319,486661,10.0,9.0,0.0,604,75.525,0,0.0,10.0,7.0,0.0,1000,143.15,0,0.0
58327040,112236.2852036953,487107,10.0,8.25,0.0,1000,129.1,0,0.025,10.0,9.25,0.0,1000,157.2,0,0.0
58392576,112367.15075063705,487571,10.0,9.0,0.0,562,101.3,0,0.0,10.0,7.5,0.0,1000,134.7,0,0.0
58458112,112497.29624557495,487994,10.0,8.0,0.0,1000,125.7,0,0.0,10.0,7.75,0.0,1000,201.2,0,0.0
58523648,112641.66017460823,488417,10.0,6.5,0.0,1000,175.525,0,0.0,10.0,7.0,0.0,1000,200.25,0,0.0
58589184,112777.78927922249,488833,10.0,8.0,0.0,1000,150.325,0,0.0,10.0,7.5,0.0,1000,160.875,0,0.0
58654720,112909.64670848846,489257,10.0,7.5,0.0,1000,190.2,0,0.0,10.0,8.25,0.0,1000,146.7,0,0.0
58720256,113046.6830291748,489711,10.0,7.5,0.0,1000,136.525,0,0.025,10.0,8.5,0.0,1000,245.025,0,0.025
58785792,113183.78882551193,490093,10.0,8.0,0.0,1000,161.425,0,0.0,10.0,8.25,0.0,1000,169.35,0,0.0
58851328,113319.38539123535,490524,10.0,8.5,0.0,1000,108.225,0,0.025,10.0,8.25,0.0,1000,132.1,0,0.025
58916864,113458.29103708267,490959,10.0,9.5,0.0,928,185.175,0,0.0,10.0,9.0,0.0,1000,103.125,0,0.0
58982400,113605.7451543808,491429,10.0,8.0,0.0,1000,149.95,0,0.0,10.0,8.75,0.0,1000,109.0,0,0.0
59047936,113747.62178707123,491896,10.0,8.0,0.0,1000,149.2,0,0.0,10.0,8.5,0.0,1000,130.85,0,0.0
59113472,113875.88074946404,492413,10.0,7.75,0.0,1000,162.175,0,0.0,10.0,8.5,0.0,1000,150.15,0,0.0
59179008,114006.25366282463,492945,10.0,8.0,0.0,1000,137.25,0,0.0,10.0,8.0,0.0,1000,175.45,0,0.025
59244544,114149.97321391106,493427,10.0,7.75,0.0,1000,150.6,0,0.05,10.0,8.75,0.0,394,91.625,0,0.0
59310080,114288.00766921043,493849,10.0,8.0,0.0,1000,113.9,0,0.0,10.0,7.5,0.0,1000,140.25,0,0.05
59375616,114422.23121380806,494234,10.0,8.0,0.0,1000,120.15,0,0.0,10.0,8.5,0.0,1000,136.2,0,0.0
59441152,114562.99834537506,494691,10.0,8.75,0.0,1000,101.75,0,0.0,10.0,7.5,0.0,413,90.525,0,0.0
59506688,114706.9942073822,495165,10.0,7.5,0.0,1000,161.25,0,0.0,10.0,7.75,0.0,1000,152.25,0,0.0
59572224,114863.81941080093,495621,10.0,8.25,0.0,1000,162.25,0,0.025,10.0,6.75,0.0,1000,166.525,0,0.0
59637760,115000.66919016838,496119,10.0,7.75,0.0,1000,137.175,0,0.025,10.0,7.25,0.0,804,105.725,0,0.0
59703296,115123.91991209984,496561,10.0,8.0,0.0,1000,119.975,0,0.0,10.0,8.5,0.0,1000,131.325,0,0.0
59768832,115243.18258166313,497057,10.0,8.0,0.0,1000,150.475,0,0.0,10.0,8.0,0.0,1000,140.425,0,0.0
59834368,115376.38354682922,497494,10.0,8.25,0.0,1000,147.5,0,0.0,10.0,7.5,0.0,1000,177.4,0,0.0
59899904,115494.4152495861,497932,10.0,7.75,0.0,1000,108.95,0,0.0,10.0,7.75,0.0,1000,119.8,0,0.0
